
numPLsUsed	5
totBwAvbl	1380
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	68
numPLsUsed	6
totBwAvbl	1360
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	67
numPLsUsed	7
totBwAvbl	1340
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	66
numPLsUsed	8
totBwAvbl	1320
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	65
numPLsUsed	9
totBwAvbl	1300
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	64
numPLsUsed	10
totBwAvbl	1280
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	63
numPLsUsed	11
totBwAvbl	1260
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	62
numPLsUsed	12
totBwAvbl	1240
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	61
numPLsUsed	13
totBwAvbl	1220
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	60
numPLsUsed	14
totBwAvbl	1200
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	59
numPLsUsed	15
totBwAvbl	1180
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	58
numPLsUsed	16
totBwAvbl	1160
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	57
numPLsUsed	17
totBwAvbl	1140
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	56
numPLsUsed	18
totBwAvbl	1120
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	55
numPLsUsed	19
totBwAvbl	1100
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	54
numPLsUsed	20
totBwAvbl	1080
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	53
numPLsUsed	21
totBwAvbl	1060
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	52
numPLsUsed	22
totBwAvbl	1040
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	51
numPLsUsed	23
totBwAvbl	1020
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	50
numPLsUsed	24
totBwAvbl	1000
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	49
numPLsUsed	25
totBwAvbl	980
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	48
numPLsUsed	26
totBwAvbl	960
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	47
numPLsUsed	27
totBwAvbl	940
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	46
numPLsUsed	28
totBwAvbl	920
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	45
numPLsUsed	29
totBwAvbl	900
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	44
numPLsUsed	30
totBwAvbl	880
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	43
numPLsUsed	31
totBwAvbl	860
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	42
numPLsUsed	32
totBwAvbl	840
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	41
numPLsUsed	33
totBwAvbl	820
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	40
numPLsUsed	34
totBwAvbl	800
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	39
numPLsUsed	35
totBwAvbl	780
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	38
numPLsUsed	36
totBwAvbl	760
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	37
numPLsUsed	37
totBwAvbl	740
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	36
numPLsUsed	38
totBwAvbl	720
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	35
numPLsUsed	39
totBwAvbl	700
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	34
numPLsUsed	40
totBwAvbl	680
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	33
numPLsUsed	41
totBwAvbl	660
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	32
numPLsUsed	42
totBwAvbl	640
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	31
numPLsUsed	43
totBwAvbl	620
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	30
numPLsUsed	44
totBwAvbl	600
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	29
numPLsUsed	45
totBwAvbl	580
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	28
numPLsUsed	46
totBwAvbl	560
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	27
numPLsUsed	47
totBwAvbl	540
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	26
numPLsUsed	48
totBwAvbl	520
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	25
numPLsUsed	49
totBwAvbl	500
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	24
numPLsUsed	50
totBwAvbl	480
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	23
numPLsUsed	51
totBwAvbl	460
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	22
numPLsUsed	52
totBwAvbl	440
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	21
numPLsUsed	53
totBwAvbl	420
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	20
numPLsUsed	54
totBwAvbl	400
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	19
numPLsUsed	55
totBwAvbl	380
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	18
numPLsUsed	56
totBwAvbl	360
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	17
numPLsUsed	57
totBwAvbl	340
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	16
numPLsUsed	58
totBwAvbl	320
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	15
numPLsUsed	59
totBwAvbl	300
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	14
numPLsUsed	60
totBwAvbl	280
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	13
numPLsUsed	61
totBwAvbl	260
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	12
numPLsUsed	62
totBwAvbl	240
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	11
numPLsUsed	63
totBwAvbl	220
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	10
numPLsUsed	64
totBwAvbl	200
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	9
numPLsUsed	65
totBwAvbl	180
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	8
numPLsUsed	66
totBwAvbl	160
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	7
numPLsUsed	67
totBwAvbl	140
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	6
numPLsUsed	68
totBwAvbl	120
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	5
numPLsUsed	69
totBwAvbl	100
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	4
numPLsUsed	70
totBwAvbl	80
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	3
numPLsUsed	71
totBwAvbl	60
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	2
numPLsUsed	72
totBwAvbl	40
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	1
numPLsUsed	73
totBwAvbl	20
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	0
numPLsUsed	74
totBwAvbl	0
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	73
numPLsUsed	1
totBwAvbl	1460
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	72
numPLsUsed	2
totBwAvbl	1440
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	71
numPLsUsed	3
totBwAvbl	1420
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	70
numPLsUsed	4
totBwAvbl	1400
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	69
numPLsUsed	5
totBwAvbl	1380
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	68
numPLsUsed	6
totBwAvbl	1360
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	67
numPLsUsed	7
totBwAvbl	1340
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	66
numPLsUsed	8
totBwAvbl	1320
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	65
numPLsUsed	9
totBwAvbl	1300
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	64
numPLsUsed	10
totBwAvbl	1280
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	63
numPLsUsed	11
totBwAvbl	1260
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	62
numPLsUsed	12
totBwAvbl	1240
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	61
numPLsUsed	13
totBwAvbl	1220
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	60
numPLsUsed	14
totBwAvbl	1200
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	59
numPLsUsed	15
totBwAvbl	1180
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	58
numPLsUsed	16
totBwAvbl	1160
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	57
numPLsUsed	17
totBwAvbl	1140
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	56
numPLsUsed	18
totBwAvbl	1120
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	55
numPLsUsed	19
totBwAvbl	1100
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	54
numPLsUsed	20
totBwAvbl	1080
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	53
numPLsUsed	21
totBwAvbl	1060
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	52
numPLsUsed	22
totBwAvbl	1040
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
sumUdrAlocDifr	0
numFlowRules	0
bwUtilzn	0.00

reroute	False
bwUnderAlloc	True
mesurPoint	linkEvent
numPLsAvbl	51
numPLsUsed	23
totBwAvbl	1020
totBwUsed	0
numVLsReq	0
numVLsAloc	0
numVLsUnAloc	0
numVLsUdrAloc	0
